eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,strdate,datetime,date,idate
200109030004,2001,9,3,,0,,45,Colombia,3,South America,Huila,San Adolfo,1.7120400000000002,-76.02544,1.0,0,,09/03/2001:  Mortar shells containing cyanide were launched at a Colombian police station in San Adolfo.  The attack killed 4 and injured six.,1,1,1,0,,,0,1,0,8,Unarmed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Colombian government,Colombian policemen.,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,To influence voters in legislative election.,1.0,,,,0.0,0.0,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,Cyanide,4.0,0.0,0.0,6.0,0.0,0.0,0,,,,,-9.0,,,,,,,,,,,,,,,,,"Richter, Paul. ""Rebel's Arsenal Fuel Urban War Fears."" Los Angeles Times, March 8, 2002.","""Colombia Links 'Gas' Attacks to IRA."" BBC, September 5, 2001.","""Colombian guerillas used chemicals in attack on police station,"" Agence France Presse, August 21, 2002.",CETIS,0,0,0,0,,9-3-2001,2001-09-03,2001-09-03,245
200109140001,2001,9,14,,0,,45,Colombia,3,South America,Cesar,Valledupar,10.47692,-73.25049,1.0,0,,"09/14/2001: A car bomb planted by suspected leftist rebels caused heavy property damage but no casualties in Valledupar, Colombia. The explosion caused damage to residences and a commercial warehouse over a three-block area. The Renault sedan used in the attack was packed with 100 pounds of explosives. While, no group claimed responsibility for the attack, Fuerzas Armadas Revolucionarias de Colombia (FARC) were suspected.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in Valledupar,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,100 pounds of explosives were packed into a Renault made car.,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,Major (likely > $1 million but < $1 billion),,A three block area of the town was badly damaged.  A warehouse facility as well as several residences were destroyed.,0.0,,,,,,,,,,,,,,,,"Colombian state police blamed the Fuerzas Armadas Revolucionarias de Colombia (FARC), but did not provide a possible motive for the attack.","""Car Bomb Rocks Colombian City,"" Associated Press Online, September 14, 2001",,,CETIS,0,0,0,0,,9-14-2001,2001-09-14,2001-09-14,256
200109140002,2001,9,14,,0,,45,Colombia,3,South America,Bolivar,Los Palmitos,8.417589999999999,-73.796322,2.0,0,The gas pipeline explosion took place four kilometers outside of the town of Los Palmitos.,"09/14/2001: Fuerzas Armadas Revolucionarias de Colombia (FARC)guerrillas, Fronts 35 and 27, were suspected to have blown up the gas pipeline that served the Montes de Maria region in the center of Bolivar Department, Colombia. The blast left 16,000 users in Bolivar Department without natural gas for seventy-two hours. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,106.0,Gas,Surtigas Company,Natural gas pipeline belonging to the Surtigas company,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,Major (likely > $1 million but < $1 billion),,"A section of natural gas pipeline was damaged cutting off supply of natural gas to 16,000 people for 3 days.",0.0,,,,,,,,,,,,,,,,,"""Colombia: FARC Blow Up Pipeline in Bolivar Department,"" Colombia Radio, September 14, 2001.",,,CETIS,0,0,0,0,,9-14-2001,2001-09-14,2001-09-14,256
200109160002,2001,9,16,,0,,45,Colombia,3,South America,Tolima,Falan,5.1237900000000005,-74.95201,1.0,0,,"09/16/2001: 11 Colombian workers were killed and two injured in a rural area in the Falan Municipality, Colombia. The civilians were killed during a raid by alleged members of the United Self-defense Forces of Colombia (AUC - Las Autodefensas Unidas de Colombia) . No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Civilians in Falan Municipality,45.0,Colombia,,,,,,,,,,,,,,,,,United Self Defense Units of Colombia (AUC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,11.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,The Colombian United Self Defense Groups attack was the paramilitary organizations first attack in the Tolima Department.,"""Colombia: Authorities Report ‘At Least 11 Peasants’ Slain by Paramilitary Forces,” Agence France Presse, September 16, 2001.",,,CETIS,0,0,0,0,,9-16-2001,2001-09-16,2001-09-16,258
200109160006,2001,9,16,,0,,45,Colombia,3,South America,Unknown,Unknown,,,5.0,0,This incident occurred at a gas pipeline in north-eastern region of Colombia.,"09/16/2001: Suspected members of the Fuerzas Armadas Revolucionarias de Colombia (FARC)’s (FARC) 41st Front sabotaged a major gas pipeline in the northeastern region of Colombia, causing about $2.9 million in damage. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,106.0,Gas,Natural Gas Pipeline,"Natural gas pipeline supplying central Colombia and the capital city, Bogota",45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,Major (likely > $1 million but < $1 billion),2900000.0,A natural gas pipeline supplying Bogota and the surrounding area was sabotaged.,0.0,,,,,,,,,,,,,,,,,"""Colombia: FARC Attack Forces Natural Gas Rationing in Central Region,” Colombia Radio, September 18, 2001.",,,CETIS,0,0,0,0,,9-16-2001,2001-09-16,2001-09-16,258
200109190004,2001,9,19,,0,,45,Colombia,3,South America,Narino,Tumaco,1.807411,-78.76375300000002,1.0,0,,"09/19/2001: A right-wing military group was accused of killing a Roman Catholic nun and human rights advocate, Yolanda Ceron, in Tumaco.",1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Catholic Church,"Yolanda Ceron, a Roman Catholic nun and human rights advocate",45.0,Colombia,,,,,,,,,,,,,,,,,Right-Wing Paramilitaries,,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"The London-based human rights organization, Amnesty International, accused a right-wing paramilitary group that has previously targeted human rights workers in that region of Colombia.","""Right-wing Group Accused of Killing Nun,” Calgary Herald, September 21, 2001.",,,CETIS,-9,-9,0,-9,,9-19-2001,2001-09-19,2001-09-19,261
200109240005,2001,9,24,,1,2001-09-29,45,Colombia,3,South America,Cesar,Valledupar district,10.47692,-73.25049,3.0,0,In the Sierra Nevada de Santa Marta mountains,"9/24/2001: Colombian Inspector General Consuelo Araujo Noguera was found shot dead after she and a dozen others were kidnapped  at a roadblock by members of the Revolutionary Armed Forces of Colombia (FARC) near Valledupar, Cesar province, Colombia.  The other individuals kidnapped were released.  Although FARC did not claim responsibility for the incident, authorities believed this was a response to ongoing peace talks between the rebel group and the Colombian government.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",The Colombian Inspector General,Consuelo Araujo,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,"Although the specific motive was unknown, authorities speculated that this kidnapping and killing was a response to ongoing peace talks between the rebel group and the Colombian government.",0.0,,,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Araujo was shot in the head and died.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,13.0,0.0,,5.0,,,0.0,0.0,0.0,0.0,0.0,0,6.0,Combination,12.0,,"Scott Wilson, ""Colombian guerrillas kill popular official; Death puts peace efforts in doubt,"" Washington Post, October 1, 2001.","""Consuelo Araujo Noguera Colombian culture minister who brought vallenato, the country's accordion music, to international attention,"" Daily Telegraph (London), October 3, 2001.",,UMD Schmid 2012,0,0,0,0,,9-24-2001,2001-09-24,2001-09-24,266
200109270002,2001,9,27,,0,,45,Colombia,3,South America,Huila,Iquira district,2.64934,-75.636802,3.0,0,This incident occurred at an electrical power station near Iquira.,"09/27/2001: Fuerzas Armadas Revolucionarias de Colombia (FARC)members were suspected of kidnapping a Russian technician in Huila Province at an electrical power station near the town of Iquira. They also kidnapped four other Colombian workers whom they subsequently released. The victims were employees of Sgem World of Colombia, which carries out maintenance work at electricity facilities in Huila Province. FARC did not claim responsibility for the kidnappings.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,,,Civilians,"Russian technician working in Huila, Colombia.",167.0,Russia,14.0,Private Citizens & Property,71.0,Race/Ethnicity Identified,Colombian workers,Colombian workers in Huila Province,45.0,Colombia,1.0,Business,,,Sgem World of Colombia,Employees of Sgem World of Colombia,45.0,Colombia,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,5.0,0.0,,-99.0,,,0.0,,,,,,6.0,Combination,4.0,"The kidnappers released the four Colombia captives soon after taking them hostage.  Reports on the incident do not indicate when, if ever, the Russian technician was released.","""Russian Kidnapped in Colombia by Suspected Leftist Rebels,” Deutsche Presse-Agentur, September 27, 2001.",,,CETIS,0,1,1,1,,9-27-2001,2001-09-27,2001-09-27,269
200110070002,2001,10,7,,0,,45,Colombia,3,South America,Narino,Barbacoas district,1.67155,-78.14099,3.0,0,,"10/07/2001: Members of the Revolutionary Armed Forces of Colombia (FARC) kidnapped at least six people at a roadblock outside Barbacoas, Narino Department, Colombia.  Among those kidnapped were two plain-clothes police officers.  Three days later, authorities reported that the two police officers had been shot and killed by FARC and said they would be reporting this incident to human rights agencies internationally.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,3,Police,25.0,Police Security Forces/Officers,Two Narino police officers,Victor Hugo Gallego and Jairo Libardo Gustin Garcia,45.0,Colombia,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Citizens at a roadblock,At least four citizens at a roadblock,45.0,Colombia,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,"Although the specific motive for this attack was unknown, sources note that FARC and the Colombian government had signed a peace deal just days before this incident.",0.0,,,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,The police officers were reportedly shot with rifles after their hands were tied behind their backs.,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,6.0,0.0,,3.0,,,0.0,0.0,0.0,0.0,0.0,0,6.0,Combination,-99.0,"The bodies of the policemen had not been recovered at the time of the report.  One of the sources says that four others were kidnapped with the officers, while another says that 100 cars and 500 people were kidnapped.  The source reporting the high number of people kidnapped said they were released three days later, while the other source says nothing about the release of the other hostages.","""Six people kidnapped in Colombia,"" Agence France-Presse, October 8, 2001.","Alvaro Miguel Mina and Lili Gallor, ""FARC reportedly kill two policemen kidnapped at rebel checkpoint,"" Caracol Colombia Radio website, October 10, 2001.",,UMD Schmid 2012,0,0,0,0,,10-7-2001,2001-10-07,2001-10-07,279
200110070003,2001,10,7,,0,,45,Colombia,3,South America,Magdalena,Santa Marta district,11.24725,-74.20166,3.0,0,Great Marsh lagoon near the areas of Riohacha and Santa Marta,"10/07/2001: At least six fisherman were found dead at Great Marsh lagoon, Magdalena department, Colombia, after having been among eighteen fisherman kidnapped four days before by suspected paramilitary members.  No group claimed responsibility for the attack, but the United Self Defence Units of Colombia (AUC) had been engaging in violent attacks in the area around this time.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,1,Business,,,Local fisherman,Eighteen local fisherman,45.0,Colombia,,,,,,,,,,,,,,,,,United Self Defense Units of Colombia (AUC),,,,,,"Although the specific motive for this attack was not known, sources detailed the many attacks the AUC had been involved in right around the time of this attack.",1.0,,,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,No weapon detail was provided.,6.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,18.0,0.0,,4.0,,,0.0,0.0,0.0,0.0,0.0,0,6.0,Combination,-99.0,One of the sources says that six bodies were found while another says that seventeen of the eighteen people originally kidnapped were found dead.  Neither article said what happened to the remaining hostages.,"Carlos Gonzalez, ""Colombian peasants 'killed by vigilantes,'"" The Independent (London), October 12, 2001.","Martin Hodgson, ""Rightwing militias accused of new Colombian massacres,"" The Guardian (London), October 12, 2001.",,UMD Schmid 2012,0,0,0,0,,10-7-2001,2001-10-07,2001-10-07,279
200110080004,2001,10,8,,0,,45,Colombia,3,South America,Bogota,Bogota,4.5981,-74.07603,1.0,0,In Bogota's north area,"10/08/2001: Armed members of the United Self Defense Units of Colombia (AUC) fired upon the vehicle carrying Luis Alfredo Colmenares, Liberal Party congressman and former governor, from a motorcycle as they traveled in Bogota, Capital District, Colombia.  Colmenares was killed in the attack.  The AUC later claimed responsibility for the attack, claiming this was yet one more killing of a politician who was associated with rebels.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Liberal Party congressman,Luis Alfredo Colmenares,45.0,Colombia,,,,,,,,,,,,,,,,,United Self Defense Units of Colombia (AUC),,,,,,"In a communique they sent out, the AUC claimed that their recent spate of killings of politicians was motivated by the fact that the politicians they targeted were involved with rebel groups such as FARC and the ELN.",0.0,,,-99.0,0.0,1.0,1.0,Letter,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,The gunmen were on a motorcycle.  No further weapon details were provided.,1.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,It was not clear if the vehicle Colmenares was traveling in was damaged in the shooting.,0.0,,,,,,,,,,,,,,,,,"""World; In brief,"" Washington Post, October 9, 2001.","""Colombian Pol killed in Bogota,"" Associated Press, October 8, 2001.","""Far-right Colombian group admits to killings,"" Morning Star, October 16, 2001.",UMD Schmid 2012,0,0,0,0,,10-8-2001,2001-10-08,2001-10-08,280
200110100003,2001,10,10,,0,,45,Colombia,3,South America,Valle del Cauca,Buga district,3.899723,-76.302032,3.0,0,"155 miles south of Bogota, in the valley of the Cauca river","10/10/2001: At least twenty-four men were killed by suspected members of a death squad outside the village of Buga, Valle del Cauca department, Colombia.  No group claimed responsibility for the attack, although sources note that the United Self Defense Units of Colombia (AUC) were active in the area.",1,1,1,0,,,0,1,0,9,Unknown,,,,,14,Private Citizens & Property,72.0,Farmer,Peasant farmers in Buga village,At least twenty-four peasant farmers,45.0,Colombia,,,,,,,,,,,,,,,,,Death Squad,,,,,,"Although the specific motive for this attack was unknown, sources note that violence in the area, especially violence perpetrated by the United Self Defense Units of Colombia (AUC), was increasing.",1.0,,,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,"The sources say the farmers were massacred by a death squad, but no weapon detail was provided.",24.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,One of the sources says that 24 bodies were found while another says that 30 were found.,"""Colombian peasants 'killed by vigilantes,'"" The Independent (London), October 12, 2001.","""Peasants massacred,"" Herald Sun (Australia), October 13, 2001.",,UMD Schmid 2012,-9,-9,0,-9,,10-10-2001,2001-10-10,2001-10-10,282
200110100004,2001,10,11,,0,,45,Colombia,3,South America,Caqueta,La Montanita district,1.47888,-75.43724,3.0,0,Near rebel territory,"10/11/2001: Unidentified assailants killed Luis Elias Marin, the mayor of Cartagena del Chaira, his driver, and three others near Montanitas, Colombia.  No group claimed responsibility for the attack, although sources noted that the Mayor and his companions were close to territory inhabited by the Revolutionary Armed Forces of Colombia (FARC).",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Mayor of Cartagena del Chaira,Luis Elias Marin,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,"Although the specific motive for this attack was not known, sources noted that violence in the area by rebel groups had been increasing, and was specifically targeting government officials, as well as citizens.",1.0,,,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,No weapon detail was provided.,5.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Violence erupts in Colombia; Village massacre claims at least 24,"" Houston Chronicle, October 12, 2001.","""Colombian paramilitaries accused of carrying out scattered massacres,"" Associated Press, October 12, 2001.","Amira Abultaif, ""55 shot to death in Colombian massacres,"" Reuters, October 12, 2001.",UMD Schmid 2012,0,0,0,0,,10-11-2001,2001-10-11,2001-10-11,283
200110100006,2001,10,10,,0,,45,Colombia,3,South America,Unknown,Unknown,,,5.0,0,"A one-street village, approximately 150 miles southwest of Bogota","10/10/2001: Members of United Self Defense Units of Colombia (AUC) stormed a small village in Colombia, killing 24 villagers.  Contrary to previous massacres committed by the AUC, the uniformed assailants appeared to have no method of victim-selection; instead of targeting suspected guerrilla collaborators, the attackers appeared to kill indiscriminately.  The bodies were left in two piles; one pile was for the younger victims and one was for the older.  Specific motive is unknown.",1,1,1,0,,,0,1,0,9,Unknown,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Villagers in a small village,45.0,Colombia,,,,,,,,,,,,,,,,,United Self Defense Units of Colombia (AUC),,,,,,"Specific motive is unknown; however, the attack was a typical attack targeting civilians in a key area for transportation that is commonly used by guerrillas.",0.0,,,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,No specific mention of weapons was made,24.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Scott Wilson, ""Colombian Rightists Kill 24 Villagers; Massacre May Be Largest This Year,"" The Washington Post, October 12, 2001.",,,UMD Encyclopedia of World Terrorism 2012,0,0,0,0,,10-10-2001,2001-10-10,2001-10-10,282
200110110004,2001,11,10,,0,,45,Colombia,3,South America,Caqueta,Florencia,1.61456,-75.6053,1.0,0,A residence in Florencia,"11/10/2001: At least a dozen members of the Revolutionary Armed Forces of Colombia (FARC) attacked the home of Luis Almario, a representative with the Popular Party, with guns and grenades in Florencia, Caqueta province, Colombia.  A student and security guard in the vicinity of the attack were killed, but Almario and his family escaped unharmed.  FARC did not claim responsibility for the attack.",1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Popular Party representative,Luis Almario,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,"Although the specific motive for this attack was unknown, the source notes that rebels have targeted officials in the area recently and in the past.",0.0,,,12.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,6.0,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,The house was fired upon and grenades were thrown at it.,2.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,No details were provided on the amount of damage done to the home and surrounding area.,0.0,,,,,,,,,,,,,,,,,"""Leftist rebels attack Colombian lawmaker's house, killing two people,"" Associated Press, November 10, 2001.",,,UMD Schmid 2012,0,0,0,0,,11-10-2001,2001-11-10,2001-11-10,313
200110110005,2001,11,10,,0,,45,Colombia,3,South America,Antioquia,Guadalupe district,6.81429,-75.2406,3.0,0,,"11/10/2011: Members of the National Liberation Army (ELN) kidnapped Gianluigi Ravotti, an Italian man working for Ansaldo Energy, on a road near Guadalupe, Antioquia province, Colombia.  The group did not claim responsibility for the incident.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,5.0,Industrial/Textiles/Factory,Ansaldo Energy,Gianluigi Ravotti,98.0,Italy,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,"Although the specific motive for this incident was unknown, sources note that the ELN and other rebel organizations were continuing their acts of violence in the area.",0.0,,,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,No weapon detail was provided.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,168.0,,,0.0,0.0,0.0,0.0,0.0,0,2.0,Hostage(s) released by perpetrators,1.0,"The hostage was released on April 27, 2002.","Michael Easterbrook, ""Gunmen massacre 12 men Colombia,"" Associated Press, November 11, 2001.","""Presumed leftist rebels abduct an Italian man in Colombia and free another,"" Associated Press, November 11, 2001.",,UMD Schmid 2012,0,1,1,1,,11-10-2001,2001-11-10,2001-11-10,313
200110110006,2001,11,10,,0,,45,Colombia,3,South America,Cesar,El Choco,7.7833,-73.73329,1.0,0,El Choco village,"11/10/2001: Members of the United Self Defense Units of Colombia (AUC) shot and killed twelve male villagers in El Choco, Colombia.  The men were accused of working for the National Liberation Army of Colombia (ELN).  The AUC did not claim responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Private citizens in El Choco,Twelve villagers in El Choco,45.0,Colombia,,,,,,,,,,,,,,,,,United Self Defense Units of Colombia (AUC),,,,,,"According to the source, the AUC members had a list of villagers they believed to be working for the ELN, and those were the men they killed.",0.0,,,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,The villagers were shot in the heads outside their homes.  No further weapon details were provided.,12.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Michael Easterbrook, ""Gunmen massacre 12 men Colombia,"" Associated Press, November 11, 2001.",,,UMD Schmid 2012,0,0,0,0,,11-10-2001,2001-11-10,2001-11-10,313
200110130001,2001,10,14,,0,,45,Colombia,3,South America,Caldas,Manizales district,5.067866,-75.517482,3.0,0,Between Medellin and Manizales,"10/14/2001: Unidentified gunmen shot and killed four employees at the Marmato restaurant in Manizales, Caldas department, Colombia.  Although no group claimed responsibility for the attack and the motive was unknown, authorities claimed the United Self Defense Units of Colombia (AUC) could be responsible.",1,1,1,1,2.0,Other Crime Type,0,1,0,2,Armed Assault,,,,,1,Business,2.0,Restaurant/Bar/Café,Marmato restaurant,Marmato restaurant and employees,45.0,Colombia,,,,,,,,,,,,,,,,,United Self Defense Units of Colombia (AUC),,,,,,The specific motive for the attack was not known.  Authorities claimed the AUC could be responsible as they were active in the area.,1.0,,,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,No weapon detail was provided.,4.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Alleged paramilitary members kill four in restaurant,"" EFE News Service, October 14, 2001.",,,UMD Schmid 2012,0,0,0,0,,10-14-2001,2001-10-14,2001-10-14,286
200110160003,2001,10,16,,0,,45,Colombia,3,South America,Cesar,Pailitas,8.957360000000003,-73.62346,1.0,0,"A residence in Pailitas, near Valledupar and 311 miles from Bogota","10/16/2001: Unidentified gunmen shot and killed Jorge Eliecer Meneses, Liberal Party member and former congressman, after kidnapping him and his brother from Meneses' ranch in Pailitas, Cesar province, Colombia.  His brother was later released.  Although no group claimed responsibility for the attack, authorities believed that the United Self Defense Units of Colombia (AUC) was responsible as they claimed responsibility for similar attacks that occurred shortly before this one.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Liberal Party member,Eliecer Meneses and his brother,45.0,Colombia,,,,,,,,,,,,,,,,,United Self Defense Units of Colombia (AUC),,,,,,"Although the specific motive for this attack was unknown, sources note that the AUC was responsible for similar attacks that occurred only shortly before this one.",1.0,,,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,No weapon detail was provided.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,2.0,0.0,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,6.0,Combination,1.0,"One source says that both Meneses and his brother were kidnapped, and then Meneses was killed while his brother was released.  The other source says that Meneses was killed at his home and makes no mention of a kidnapping.","""Former Colombian congressman killed,"" Associated Press, October 17, 2001.","""Former congressman murdered in northeastern Colombia,"" EFE News Service, October 17, 2001.",,UMD Schmid 2012,0,0,0,0,,10-16-2001,2001-10-16,2001-10-16,288
200110200003,2001,10,20,,0,,45,Colombia,3,South America,Antioquia,Alejandria,6.3780800000000015,-75.142101,1.0,0,,"10/20/2001: Ten peasants were killed when gunmen suspected to have paramilitary ties shot them in Alejandria, Antioquia province, Colombia.  The gunmen claimed the peasants were working with the Revolutionary Armed Forces of Colombia (FARC).  No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Peasants in Alejandria,Ten peasants,45.0,Colombia,,,,,,,,,,,,,,,,,Paramilitaries,,,,,,"Authorities said that the peasants were shot because they were suspected of working with the Revolutionary Armed Forces of Colombia (FARC).  Sources also described the ongoing violence perpetrated by rebel groups in the area, despite attempts at peace talks between the Colombian government and rebel leaders.",1.0,,,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,No weapon detail was provided.,10.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Michael Easterbrook, ""Massacres, bombings by Colombia's armed groups leaves at least 30 dead,"" Associated Press, October 21, 2001.",,,UMD Schmid 2012,-9,-9,0,-9,,10-20-2001,2001-10-20,2001-10-20,292
